month,station,scount,ecount,total_s_e_counts
2022-04,E 8 St & Caton Ave,212.0,221.0,433.0
2022-04,E 80 St & 2 Ave,1818.0,1823.0,3641.0
2022-04,E 81 St & 2 Ave,309.0,275.0,584.0
2022-04,E 81 St & 3 Ave,1968.0,1960.0,3928.0
2022-04,E 81 St & Park Ave,1280.0,1250.0,2530.0
2022-04,E 81 St & York Ave,2258.0,2263.0,4521.0
2022-04,E 82 St & East End Ave,1668.0,1646.0,3314.0
2022-04,E 84 St & 1 Ave,3109.0,3124.0,6233.0
2022-04,E 84 St & Park Ave,2185.0,2162.0,4347.0
2022-04,E 85 St & 3 Ave,4369.0,4400.0,8769.0
2022-04,E 85 St & York Ave,1859.0,1839.0,3698.0
2022-04,E 88 St & 1 Ave,2614.0,2622.0,5236.0
2022-04,E 88 St & Park Ave,2172.0,2160.0,4332.0
2022-04,E 89 St & 3 Ave,2013.0,2010.0,4023.0
2022-04,E 89 St & York Ave,2371.0,2371.0,4742.0
2022-04,E 9 St & 5 Ave,3300.0,3360.0,6660.0
2022-04,E 9 St & Avenue C,2727.0,2746.0,5473.0
2022-04,E 91 St & 2 Ave,3173.0,3225.0,6398.0
2022-04,E 92 St & Park Ave,1730.0,1760.0,3490.0
2022-04,E 93 St & 2 Ave,1551.0,1569.0,3120.0
2022-04,E 95 St & 3 Ave,1238.0,1232.0,2470.0
2022-04,E 97 St & 3 Ave,1022.0,1020.0,2042.0
2022-04,E 97 St & Madison Ave,2169.0,2125.0,4294.0
2022-04,E 98 St & Park Ave,893.0,911.0,1804.0
2022-04,E Burnside Ave & Ryer Ave,743.0,753.0,1496.0
2022-04,E Fordham Rd & Webster Ave,623.0,674.0,1297.0
2022-04,E Houston St & Columbia St,2116.0,2268.0,4384.0
2022-04,E Mosholu Pkwy & E 204 St,54.0,55.0,109.0
2022-04,E Mosholu Pkwy & Van Cortlandt Ave E,103.0,107.0,210.0
2022-04,E Tremont Ave & E 176 St,289.0,289.0,578.0
2022-04,E Tremont Ave & Jerome Ave,71.0,79.0,150.0
2022-04,East End Ave & E 86 St,1160.0,1155.0,2315.0
2022-04,Eastern Pkwy & Franklin Ave,1620.0,1552.0,3172.0
2022-04,Eastern Pkwy & Washington Ave,1860.0,1612.0,3472.0
2022-04,Edgecombe Ave & W 141 St,775.0,784.0,1559.0
2022-04,Edgecombe Ave & W 145 St,663.0,638.0,1301.0
2022-04,Edgecombe Ave & W 150 St,110.0,72.0,182.0
2022-04,Edgecombe Ave & W 167 St,234.0,194.0,428.0
2022-04,Eldert St & Bushwick Ave,213.0,203.0,416.0
2022-04,Emerson Pl & Myrtle Ave,2273.0,2283.0,4556.0
2022-04,Engert Ave & McGuinness Blvd,699.0,693.0,1392.0
2022-04,Evergreen Ave & Noll St,714.0,694.0,1408.0
2022-04,FDR Drive & E 35 St,4091.0,4101.0,8192.0
2022-04,Faile St & Garrison Ave,39.0,39.0,78.0
2022-04,Fairview Ave & Linden St,176.0,146.0,322.0
2022-04,Featherbed Ln & Jerome Ave,84.0,78.0,162.0
2022-04,Featherbed Ln & Nelson Ave,164.0,168.0,332.0
2022-04,Flatbush Ave & Eastern Pkwy,314.0,297.0,611.0
2022-04,Flatbush Ave & Ocean Ave,1919.0,1880.0,3799.0
2022-04,Flushing Ave & Vanderbilt Ave,1935.0,2028.0,3963.0
2022-04,Flushing Ave & Woodward Ave,378.0,383.0,761.0
2022-04,Forest Ave & Summerfield St,434.0,414.0,848.0
2022-04,Forsyth St & Broome St,2210.0,2225.0,4435.0
2022-04,Forsyth St & Canal St,3520.0,3542.0,7062.0
2022-04,Forsyth St\t& Grand St,4705.0,4816.0,9521.0
2022-04,Fort Washington Ave & W 173 St,388.0,343.0,731.0
2022-04,Fort Washington Ave & W 183 St,310.0,313.0,623.0
2022-04,Franklin Ave & E 169 St,226.0,225.0,451.0
2022-04,Franklin Ave & Myrtle Ave,816.0,787.0,1603.0
2022-04,Franklin Ave & St Marks Ave,1319.0,1313.0,2632.0
2022-04,Franklin St & Dupont St,2029.0,2066.0,4095.0
2022-04,Franklin St & W Broadway,1703.0,1741.0,3444.0
2022-04,Frederick Douglass Blvd & Harlem River Dr,168.0,187.0,355.0
2022-04,Frederick Douglass Blvd & W 112 St,3260.0,3263.0,6523.0
2022-04,Frederick Douglass Blvd & W 115 St,1787.0,1911.0,3698.0
2022-04,Frederick Douglass Blvd & W 117 St,3090.0,3104.0,6194.0
2022-04,Frederick Douglass Blvd & W 129 St,539.0,527.0,1066.0
2022-04,Frederick Douglass Blvd & W 139 St,506.0,505.0,1011.0
2022-04,Frederick Douglass Blvd & W 145 St,720.0,694.0,1414.0
2022-04,Freeman St & Reverend James A Polite Ave,50.0,56.0,106.0
2022-04,Freeman St & Southern Blvd,190.0,180.0,370.0
2022-04,Front St & Gold St,936.0,996.0,1932.0
2022-04,Front St & Jay St,1315.0,1311.0,2626.0
2022-04,Front St & Washington St,2286.0,2300.0,4586.0
2022-04,Frost St & Debevoise Ave,318.0,313.0,631.0
2022-04,Frost St & Meeker Ave,821.0,901.0,1722.0
2022-04,Ft. Hamilton Pkwy & E 2 St,326.0,336.0,662.0
2022-04,Ft. Hamilton Pkwy & E 5 St,392.0,414.0,806.0
2022-04,Ft. Washington Ave & W 190 St,122.0,125.0,247.0
2022-04,Fulton Ave & E 168 St,105.0,103.0,208.0
2022-04,Fulton Ave & E 172 St,187.0,196.0,383.0
2022-04,Fulton Ave & St. Paul's Pl,220.0,219.0,439.0
2022-04,Fulton St & Adams St,2926.0,2936.0,5862.0
2022-04,Fulton St & Broadway,2954.0,3135.0,6089.0
2022-04,Fulton St & Clermont Ave,1055.0,1002.0,2057.0
2022-04,Fulton St & Irving Pl,1360.0,1235.0,2595.0
2022-04,Fulton St & Utica Ave,1094.0,1082.0,2176.0
2022-04,Fulton St & Waverly Ave,2093.0,1866.0,3959.0
2022-04,Fulton St & William St,2406.0,2426.0,4832.0
2022-04,Gansevoort St & Hudson St,2223.0,2317.0,4540.0
2022-04,Garfield Pl & 8 Ave,1330.0,1315.0,2645.0
2022-04,Garrison Ave & Manida St,52.0,54.0,106.0
2022-04,George St & Wilson Ave,695.0,698.0,1393.0
2022-04,Gerard Ave & E 146 St,146.0,152.0,298.0
2022-04,Gerard Ave & E 164 St,72.0,78.0,150.0
2022-04,Gerard Ave & E 165 St,136.0,152.0,288.0
2022-04,Gerard Ave & McClellan St,66.0,67.0,133.0
2022-04,Goble Pl & Macombs Rd,268.0,277.0,545.0
2022-04,Goulden Ave & Bedford Park Blvd W,99.0,91.0,190.0
2022-04,Goulden Ave & W 197 St,145.0,140.0,285.0
2022-04,Goulden Ave & W 205 St,100.0,106.0,206.0
2022-04,Graham Ave & Conselyea St,2362.0,2365.0,4727.0
2022-04,Graham Ave & Grand St,2111.0,2097.0,4208.0
2022-04,Graham Ave & Herbert St,690.0,661.0,1351.0
2022-04,Graham Ave & Withers St,1093.0,1091.0,2184.0
2022-04,Grand Army Plaza & Central Park S,6139.0,6528.0,12667.0
2022-04,Grand Army Plaza & Plaza St West,2336.0,2403.0,4739.0
2022-04,Grand Ave & Bergen St,1364.0,1341.0,2705.0
2022-04,Grand Ave & W 181 St,89.0,86.0,175.0
2022-04,Grand Ave & W Fordham Rd,72.0,74.0,146.0
2022-04,Grand Concourse & E 144 St,261.0,270.0,531.0
2022-04,Grand Concourse & E 156 St,195.0,203.0,398.0
2022-04,Grand Concourse & E 161 St,653.0,657.0,1310.0
2022-04,Grand Concourse & E 164 St,329.0,324.0,653.0
2022-04,Grand Concourse & E 166 St,354.0,358.0,712.0
2022-04,Grand Concourse & E 167 St,417.0,410.0,827.0
2022-04,Grand Concourse & E 171 St,298.0,306.0,604.0
2022-04,Grand Concourse & E 175 St,96.0,80.0,176.0
2022-04,Grand Concourse & E 192 St,188.0,193.0,381.0
2022-04,Grand Concourse & E 196 St,99.0,83.0,182.0
2022-04,Grand Concourse & E 197 St,87.0,82.0,169.0
2022-04,Grand Concourse & E 199 St,102.0,86.0,188.0
2022-04,Grand Concourse & E 203 St,100.0,60.0,160.0
2022-04,Grand Concourse & E 205 St,87.0,78.0,165.0
2022-04,Grand Concourse & E Mosholu Pkwy S,118.0,118.0,236.0
2022-04,Grand Concourse & East Mount Eden Ave,241.0,231.0,472.0
2022-04,Grand St & Elizabeth St,6091.0,6090.0,12181.0
2022-04,Grand St & Greene St,2823.0,2868.0,5691.0
2022-04,Grand St & Havemeyer St,2592.0,2666.0,5258.0
2022-04,Grand St & Samuel Dickstein Plaza,2299.0,2251.0,4550.0
2022-04,Grant Ave & E 169 St,577.0,595.0,1172.0
2022-04,Great Jones St,4312.0,4335.0,8647.0
2022-04,Green St & McGuinness Blvd,388.0,439.0,827.0
2022-04,Greene Av & Myrtle Av,592.0,588.0,1180.0
2022-04,Greene Ave & Grandview Ave,377.0,307.0,684.0
2022-04,Greene Ave & Nostrand Ave,1161.0,1161.0,2322.0
2022-04,Greene Ave & Throop Ave,1147.0,1111.0,2258.0
2022-04,Greene St & Prince St,1758.0,1878.0,3636.0
2022-04,Greenpoint Ave & Manhattan Ave,1599.0,1688.0,3287.0
2022-04,Greenwich Ave & 8 Ave,5732.0,5760.0,11492.0
2022-04,Greenwich Ave & Charles St,3552.0,3629.0,7181.0
2022-04,Greenwich St & Hubert St,1668.0,1785.0,3453.0
2022-04,Greenwich St & Perry St,2600.0,2639.0,5239.0
2022-04,Greenwich St & Rector St,957.0,1016.0,1973.0
2022-04,Greenwich St & W Houston St,3877.0,3873.0,7750.0
2022-04,Greenwood Ave & E 4 St,187.0,225.0,412.0
2022-04,Grove St & Broadway,1056.0,917.0,1973.0
2022-04,Halsey St & Broadway,540.0,539.0,1079.0
2022-04,Halsey St & Evergreen Ave,187.0,189.0,376.0
2022-04,Halsey St & Tompkins Ave,1217.0,1210.0,2427.0
2022-04,Hamilton Pl & W 138 St,473.0,312.0,785.0
2022-04,Hamilton Pl & W 140 St,307.0,316.0,623.0
2022-04,Hancock St & Bedford Ave,1229.0,1145.0,2374.0
2022-04,Hancock St & Wyckoff Ave,212.0,228.0,440.0
2022-04,Hanson Pl & Ashland Pl,3250.0,3320.0,6570.0
2022-04,Harlem River Dr & W 155 St,181.0,166.0,347.0
2022-04,Harman St & Seneca Ave,333.0,290.0,623.0
2022-04,Harrison Pl & Porter Ave,267.0,328.0,595.0
2022-04,Harrison St & Hudson St,1142.0,1147.0,2289.0
2022-04,Hart St & Wyckoff Ave,467.0,515.0,982.0
2022-04,Hazen St & 20 Ave,128.0,131.0,259.0
2022-04,Henry St & Atlantic Ave,2010.0,2003.0,4013.0
2022-04,Henry St & Bay St,173.0,211.0,384.0
2022-04,Henry St & Degraw St,1480.0,1499.0,2979.0
2022-04,Henry St & Grand St,4020.0,3952.0,7972.0
2022-04,Henry St & Middagh St,1179.0,1179.0,2358.0
2022-04,Henry St & Remsen St,1051.0,1032.0,2083.0
2022-04,Henry St & W 9 St,182.0,215.0,397.0
2022-04,Hicks St & Montague St,1908.0,1905.0,3813.0
2022-04,Hoe Ave & Jennings St,79.0,78.0,157.0
2022-04,Home St & Westchester Ave,195.0,202.0,397.0
2022-04,Hope St & Union Ave,2413.0,2435.0,4848.0
2022-04,Howard St & Lafayette St,3678.0,3689.0,7367.0
2022-04,Hoyt St & Warren St,262.0,304.0,566.0
2022-04,Hudson Blvd E & W 36 St,1572.0,1525.0,3097.0
2022-04,Hudson St & N Moore St,1350.0,1346.0,2696.0
2022-04,Hudson St & Reade St,2547.0,2555.0,5102.0
2022-04,Hudson St & W 13 St,3533.0,3662.0,7195.0
2022-04,Humboldt St & Varet St,657.0,666.0,1323.0
2022-04,Hunts Point Ave & Bryant Ave,79.0,67.0,146.0
2022-04,Huron St & Franklin St,1828.0,1894.0,3722.0
2022-04,Icahn Stadium,673.0,759.0,1432.0
2022-04,India St & Manhattan Ave,1919.0,2012.0,3931.0
2022-04,India St Pier,1693.0,1766.0,3459.0
2022-04,Intervale Ave & Kelly St,97.0,100.0,197.0
2022-04,Intervale Ave & Westchester Ave,114.0,110.0,224.0
2022-04,Inwood Ave & W 170 St,49.0,48.0,97.0
2022-04,Irving Ave & DeKalb Ave,801.0,815.0,1616.0
2022-04,Irving Ave & Halsey St,395.0,401.0,796.0
2022-04,Irving Ave & Harman St,595.0,596.0,1191.0
2022-04,Irving Ave & Jefferson St,898.0,918.0,1816.0
2022-04,Irving Ave & Palmetto St,361.0,353.0,714.0
2022-04,Isham St & Broadway,368.0,383.0,751.0
2022-04,Jackson Ave & 46 Rd,1580.0,1575.0,3155.0
2022-04,Jackson St & Leonard St,640.0,646.0,1286.0
2022-04,Jay St & Tech Pl,2068.0,2038.0,4106.0
2022-04,Jay St & York St,2199.0,2219.0,4418.0
2022-04,Jefferson Ave & Evergreen Ave,269.0,273.0,542.0
2022-04,Jefferson St & Cypress Ave,516.0,518.0,1034.0
2022-04,Jerome Ave & Anderson Ave,101.0,101.0,202.0
2022-04,Jerome Ave & Bedford Park Blvd E,185.0,187.0,372.0
2022-04,Jerome Ave & E 164 St,135.0,140.0,275.0
2022-04,Jerome Ave & E 181 St,162.0,164.0,326.0
2022-04,Jerome Ave & E 198 St,25.0,21.0,46.0
2022-04,Jerome Ave & E Mosholu Parkway S,206.0,204.0,410.0
2022-04,Jerome Ave & Ogden Ave,172.0,171.0,343.0
2022-04,Jerome Ave & W 177 St,77.0,82.0,159.0
2022-04,Jerome Ave & W 184 St,45.0,41.0,86.0
2022-04,Jerome Ave & W 193 St,188.0,178.0,366.0
2022-04,Jerome Ave & W 195 St,136.0,117.0,253.0
2022-04,Jerome Ave & W Fordham Rd,234.0,231.0,465.0
2022-04,John St & William St,1429.0,1437.0,2866.0
2022-04,Johnson St & Gold St,1369.0,1405.0,2774.0
2022-04,Kane St & Clinton St,1295.0,1319.0,2614.0
2022-04,Kenmare St & Elizabeth St,2209.0,2264.0,4473.0
2022-04,Kent Ave & Division Ave,1268.0,1348.0,2616.0
2022-04,Kent Ave & N 7 St,2724.0,2793.0,5517.0
2022-04,Kent St & McGuinness Blvd,483.0,512.0,995.0
2022-04,King St & Varick St,2410.0,2423.0,4833.0
2022-04,Kingsland Ave & Nassau Ave,1594.0,1577.0,3171.0
2022-04,Kingston Ave & Herkimer St,1199.0,1173.0,2372.0
2022-04,Knickerbocker Ave & Cooper St,302.0,305.0,607.0
2022-04,Knickerbocker Ave & George St,826.0,873.0,1699.0
2022-04,Knickerbocker Ave & Halsey St,349.0,277.0,626.0
2022-04,Knickerbocker Ave & Hancock St,402.0,379.0,781.0
2022-04,Knickerbocker Ave & Thames St,655.0,672.0,1327.0
2022-04,Kosciuszko St & Nostrand Ave,944.0,942.0,1886.0
2022-04,Kosciuszko St & Tompkins Ave,1175.0,1180.0,2355.0
2022-04,LaGuardia Pl & W 3 St,3620.0,3668.0,7288.0
2022-04,Lab - NYC,83.0,84.0,167.0
2022-04,Lafayette Ave & Classon Ave,1385.0,1382.0,2767.0
2022-04,Lafayette Ave & Ft Greene Pl,2839.0,2835.0,5674.0
2022-04,Lafayette Ave & Hunts Point Ave,78.0,84.0,162.0
2022-04,Lafayette Ave & St James Pl,1744.0,1652.0,3396.0
2022-04,Lafayette St & E 8 St,6834.0,6943.0,13777.0
2022-04,Lafayette St & Jersey St,4730.0,4749.0,9479.0
2022-04,Laight St & Hudson St,752.0,798.0,1550.0
2022-04,Lawrence St & Willoughby St,2506.0,2510.0,5016.0
2022-04,Lefferts Pl & Franklin Ave,1193.0,1200.0,2393.0
2022-04,Lenox Ave & W 111 St,2517.0,2597.0,5114.0
2022-04,Lenox Ave & W 115 St,1028.0,1058.0,2086.0
2022-04,Lenox Ave & W 117 St,1915.0,1948.0,3863.0
2022-04,Lenox Ave & W 126 St,2057.0,2062.0,4119.0
2022-04,Lenox Ave & W 130 St,811.0,833.0,1644.0
2022-04,Lenox Ave & W 133 St,616.0,612.0,1228.0
2022-04,Lenox Ave & W 140 St,686.0,698.0,1384.0
2022-04,Lenox Ave & W 144 St,487.0,468.0,955.0
2022-04,Lenox Ave & W 146 St,310.0,323.0,633.0
2022-04,Leonard St & Boerum St,823.0,818.0,1641.0
2022-04,Leonard St & Church St,2545.0,2584.0,5129.0
2022-04,Leonard St & Maujer St,1439.0,1439.0,2878.0
2022-04,Leonard St & Nassau Ave,2093.0,2211.0,4304.0
2022-04,Lewis Ave & Decatur St,863.0,877.0,1740.0
2022-04,Lewis Ave & Kosciuszko St,896.0,824.0,1720.0
2022-04,Lewis Ave & Madison St,1604.0,1533.0,3137.0
2022-04,Lexington Ave & Classon Ave,1424.0,1424.0,2848.0
2022-04,Lexington Ave & E 111 St,1575.0,1585.0,3160.0
2022-04,Lexington Ave & E 120 St,606.0,558.0,1164.0
2022-04,Lexington Ave & E 127 St,324.0,340.0,664.0
2022-04,Lexington Ave & E 128 St,236.0,254.0,490.0
2022-04,Lexington Ave & E 24 St,4731.0,4717.0,9448.0
2022-04,Lexington Ave & E 26 St,2746.0,2739.0,5485.0
2022-04,Lexington Ave & E 29 St,3017.0,2990.0,6007.0
2022-04,Lexington Ave & E 36 St,2953.0,2929.0,5882.0
2022-04,Liberty St & Nassau St,2068.0,2100.0,4168.0
2022-04,Lincoln Ave & E 134 St,243.0,248.0,491.0
2022-04,Lincoln Ave & E 138 St,493.0,493.0,986.0
2022-04,Lincoln Pl & Classon Ave,1060.0,914.0,1974.0
2022-04,Linden St & Knickerbocker Ave,246.0,245.0,491.0
2022-04,Lispenard St & Broadway,2630.0,2702.0,5332.0
2022-04,Little West St & 1 Pl,3804.0,3665.0,7469.0
2022-04,Longfellow Ave & E 165 St,192.0,196.0,388.0
2022-04,Longwood Ave & Southern Blvd,128.0,115.0,243.0
2022-04,Lorimer St & Broadway,432.0,438.0,870.0
2022-04,Loring Pl North & W 183 St,122.0,112.0,234.0
2022-04,Louis Nine Blvd & Intervale Ave,88.0,88.0,176.0
2022-04,MacDougal St & Prince St,3515.0,3564.0,7079.0
2022-04,MacDougal St & Washington Sq,2925.0,3005.0,5930.0
2022-04,Macombs Pl & W 152 St,312.0,318.0,630.0
2022-04,Macombs Rd & Featherbed Ln,140.0,153.0,293.0
2022-04,Macombs Rd & W 175 St,119.0,121.0,240.0
2022-04,Macon St & Nostrand Ave,1392.0,1402.0,2794.0
2022-04,Madison Av & E 51 St,3446.0,3529.0,6975.0
2022-04,Madison Ave & E 120 St,874.0,875.0,1749.0
2022-04,Madison Ave & E 26 St,3194.0,3217.0,6411.0
2022-04,Madison Ave & E 82 St,2585.0,2453.0,5038.0
2022-04,Madison Ave & E 99 St,1612.0,1632.0,3244.0
2022-04,Madison St & Clinton St,1201.0,1256.0,2457.0
2022-04,Madison St & Cypress Ave,320.0,325.0,645.0
2022-04,Madison St & Evergreen Ave,392.0,394.0,786.0
2022-04,Madison St & Forest Ave,422.0,362.0,784.0
2022-04,Madison St & Montgomery St,1320.0,1308.0,2628.0
2022-04,Madison St & Seneca Ave,246.0,259.0,505.0
2022-04,Madison St & Woodward Ave,397.0,372.0,769.0
2022-04,Maiden Ln & Pearl St,1611.0,1648.0,3259.0
2022-04,Manhattan Av & Leonard St,794.0,892.0,1686.0
2022-04,Marcus Garvey Blvd & Macon St,970.0,984.0,1954.0
2022-04,Marcy Ave & Lafayette Ave,948.0,936.0,1884.0
2022-04,Margaret Corbin Plz & Ft Washington Ave,183.0,184.0,367.0
2022-04,Marion Ave & Mosholu Pkwy,94.0,92.0,186.0
2022-04,Market St & Cherry St,1268.0,1312.0,2580.0
2022-04,Market St & Henry St,2353.0,2332.0,4685.0
2022-04,McDonald Ave & Vanderbilt St,111.0,143.0,254.0
2022-04,McGuinness Blvd & Eagle St,2134.0,2168.0,4302.0
2022-04,McKibbin St & Bogart St,983.0,1118.0,2101.0
2022-04,McKibbin St & Manhattan Ave,845.0,855.0,1700.0
2022-04,Melrose Ave & E 150 St,710.0,707.0,1417.0
2022-04,Melrose Ave & E 154 St,169.0,168.0,337.0
2022-04,Melrose St & Broadway,1322.0,1309.0,2631.0
2022-04,Menahan St & Central Ave,360.0,358.0,718.0
2022-04,Menahan St & Onderdonk Ave,353.0,233.0,586.0
2022-04,Menahan St & Seneca Ave,218.0,209.0,427.0
2022-04,Menahan St & Wyckoff Ave,288.0,283.0,571.0
2022-04,Mercer St & Bleecker St,2893.0,2943.0,5836.0
2022-04,Mercer St & Spring St,2578.0,2629.0,5207.0
2022-04,Meserole Ave & Manhattan Ave,1947.0,2006.0,3953.0
2022-04,Metropolitan Ave & Bedford Ave,4063.0,4168.0,8231.0
2022-04,Metropolitan Ave & Meeker Ave,1970.0,2092.0,4062.0
2022-04,Metropolitan Ave & Stewart Ave,170.0,211.0,381.0
2022-04,Metropolitan Ave & Vandervoort Ave,108.0,117.0,225.0
2022-04,Milton St & Franklin St,2580.0,2659.0,5239.0
2022-04,Moffat St & Bushwick,211.0,198.0,409.0
2022-04,Monroe St & Bedford Ave,1669.0,1670.0,3339.0
2022-04,Monroe St & Classon Ave,805.0,773.0,1578.0
2022-04,Monroe St & Tompkins Ave,1277.0,1175.0,2452.0
2022-04,Montague St & Clinton St,2099.0,2095.0,4194.0
2022-04,Montgomery St & Franklin Ave,270.0,273.0,543.0
2022-04,Montrose Ave & Bushwick Ave,1728.0,1705.0,3433.0
2022-04,Morgan Ave & Lombardy St,850.0,850.0,1700.0
2022-04,Morgan Ave & Maspeth Ave,359.0,352.0,711.0
2022-04,Morgan Bike Mechanics,1.0,2.0,3.0
2022-04,Morgan Loading Docks,2.0,2.0,4.0
2022-04,Morgan WH station,3.0,9.0,12.0
2022-04,Morningside Ave & W 123 St,1232.0,1275.0,2507.0
2022-04,Morningside Dr & Amsterdam Ave,555.0,536.0,1091.0
2022-04,Morris Ave & E 142 St,270.0,269.0,539.0
2022-04,Morris Ave & E 153 St,121.0,112.0,233.0
2022-04,Morris Ave & E 163 St,292.0,308.0,600.0
2022-04,Morris Ave & E 171 St,70.0,72.0,142.0
2022-04,Morris Ave & E 184 St,55.0,51.0,106.0
2022-04,Morris Ave & E Burnside Ave,134.0,142.0,276.0
2022-04,Morris Ave & McClellan St,264.0,271.0,535.0
2022-04,Morton St & Washington St,2253.0,2309.0,4562.0
2022-04,Motorgate,1495.0,1595.0,3090.0
2022-04,Mott St & Prince St,4001.0,4024.0,8025.0
2022-04,Mount Eden Pkwy & Eastburn Ave,91.0,95.0,186.0
2022-04,Mt Morris Park W & W 120 St,1012.0,1045.0,2057.0
2022-04,Murray St & Greenwich St,3414.0,3454.0,6868.0
2022-04,Murray St & West St,2592.0,2620.0,5212.0
2022-04,Myrtle Ave & Fleet Pl,1401.0,1398.0,2799.0
2022-04,Myrtle Ave & Grove St,233.0,235.0,468.0
2022-04,Myrtle Ave & Lewis Ave,463.0,440.0,903.0
2022-04,Myrtle Ave & Linden St,210.0,204.0,414.0
2022-04,Myrtle Ave & Marcy Ave,847.0,851.0,1698.0
2022-04,Myrtle Ave & St Edwards St,999.0,1014.0,2013.0
2022-04,N 11 St & Kent Ave,1272.0,1468.0,2740.0
2022-04,N 12 St & Bedford Ave,2162.0,2213.0,4375.0
2022-04,N 15 St & Wythe Ave,1039.0,1083.0,2122.0
2022-04,N 6 St & Bedford Ave,4334.0,4380.0,8714.0
2022-04,Nagle Ave & Ellwood St,220.0,231.0,451.0
2022-04,Nagle Ave & Thayer St,303.0,303.0,606.0
2022-04,Nassau Ave & Newell St,1428.0,1472.0,2900.0
2022-04,Nassau Ave & Russell St,1773.0,1794.0,3567.0
2022-04,Nassau St & Navy St,748.0,866.0,1614.0
2022-04,Nassau St\t& Duffield St,933.0,927.0,1860.0
2022-04,Nelson Ave & 167 St,86.0,80.0,166.0
2022-04,Nelson Ave & W 172 St,132.0,132.0,264.0
2022-04,Nevins St & Schermerhorn St,1036.0,1077.0,2113.0
2022-04,Newton Rd & 44 St,280.0,286.0,566.0
2022-04,Newtown Ave & 23 St,748.0,746.0,1494.0
2022-04,Norfolk St & Broome St,5226.0,5282.0,10508.0
2022-04,Norman St & Wyckoff Ave,503.0,516.0,1019.0
2022-04,North Moore St & Greenwich St,4073.0,4184.0,8257.0
2022-04,Nostrand Ave & Myrtle Ave,646.0,651.0,1297.0
2022-04,Ocean Pkwy & Church Ave,383.0,403.0,786.0
2022-04,Ogden Ave & Merriam Ave,32.0,33.0,65.0
2022-04,Ogden Ave & W 164 St,117.0,117.0,234.0
2022-04,Ogden Ave & W 165 St,150.0,135.0,285.0
2022-04,Old Broadway & W 133 St,165.0,147.0,312.0
2022-04,Old Fulton St,1398.0,1447.0,2845.0
2022-04,Old Slip & South St,1336.0,1328.0,2664.0
2022-04,Onderdonk Ave & Dekalb Ave,269.0,265.0,534.0
2022-04,Onderdonk Ave & Gates Ave,186.0,188.0,374.0
2022-04,Orchard St & Grand St,2958.0,3064.0,6022.0
2022-04,Pacific St & Classon Ave,579.0,582.0,1161.0
2022-04,Pacific St & Nevins St,1201.0,1213.0,2414.0
2022-04,Parade Pl & Crooke Ave,1731.0,1735.0,3466.0
2022-04,Park Ave & E 124 St,2644.0,2687.0,5331.0
2022-04,Park Ave & E 162 St,286.0,290.0,576.0
2022-04,Park Ave & Marcus Garvey Blvd,616.0,612.0,1228.0
2022-04,Park Ave & St Edwards St,471.0,482.0,953.0
2022-04,Park Cir & East Dr,783.0,855.0,1638.0
2022-04,Park Pl & Church St,1670.0,1694.0,3364.0
2022-04,Park Pl & Franklin Ave,1110.0,1093.0,2203.0
2022-04,Paul Ave & Mosholu Pkwy,75.0,74.0,149.0
2022-04,Paul Ave & W 205 St,121.0,125.0,246.0
2022-04,Pearl St & Hanover Square,1848.0,1876.0,3724.0
2022-04,Pearl St & Peck Slip,2036.0,2106.0,4142.0
2022-04,Perry St & Bleecker St,3428.0,3438.0,6866.0
2022-04,Perry St & Greenwich Ave,2424.0,2588.0,5012.0
2022-04,Picnic Point,416.0,446.0,862.0
2022-04,Pier 40 - Hudson River Park,5640.0,5959.0,11599.0
2022-04,Pierrepont St & Monroe Pl,1263.0,1271.0,2534.0
2022-04,Pike St & E Broadway,2275.0,2309.0,4584.0
2022-04,Pike St & Monroe St,1544.0,1552.0,3096.0
2022-04,Pinehurst Ave & W 187 St,342.0,265.0,607.0
2022-04,Pioneer St & Richards St,164.0,179.0,343.0
2022-04,Pioneer St & Van Brunt St,551.0,601.0,1152.0
2022-04,Pitt St & Stanton St,875.0,904.0,1779.0
2022-04,Plaza Dr & W 170 St,355.0,359.0,714.0
2022-04,Plaza St East & Flatbush Ave,2960.0,2447.0,5407.0
2022-04,Plaza St West & Flatbush Ave,1682.0,1692.0,3374.0
2022-04,Pleasant Ave & E 120 St,1137.0,1221.0,2358.0
2022-04,Popham Ave & W 174 St,131.0,106.0,237.0
2022-04,Powers St & Olive St,775.0,758.0,1533.0
2022-04,President St & 4 Ave,1153.0,1257.0,2410.0
2022-04,Prospect Ave & E 151 St,141.0,137.0,278.0
2022-04,Prospect Ave & E 167 St,184.0,185.0,369.0
2022-04,Prospect Ave & Greenwood Ave,161.0,215.0,376.0
2022-04,Prospect Ave & Jennings St,51.0,40.0,91.0
2022-04,Prospect Ave & Longwood Ave,82.0,78.0,160.0
2022-04,Prospect Ave & Vanderbilt St,180.0,183.0,363.0
2022-04,Prospect Park SW & 10 Ave,890.0,673.0,1563.0
2022-04,Prospect Park SW & 16 St,741.0,790.0,1531.0
2022-04,Prospect Park SW & Greenwood Ave,698.0,737.0,1435.0
2022-04,Prospect Park SW & Vanderbilt St,829.0,815.0,1644.0
2022-04,Prospect Park W & 20 St,358.0,240.0,598.0
2022-04,Prospect Park West & 8 St,2152.0,1933.0,4085.0
2022-04,Prospect Pl & 6 Ave,1166.0,1180.0,2346.0
